Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=282var; Appearent=400VA; Line: Current=1.72A; Voltage=233.88V; Phase=-43,841rad; Peaks: 1060.000; 1051.000; 1041.000; 1059.000; 1054.000; 1058.000; 1051.000; 1049.000; 1057.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=780; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=256W; Reactive=266var; Appearent=403VA; Line: Current=1.72A; Voltage=231.20V; Phase=-43,841rad; Peaks: 1057.000; 1060.000; 1049.000; 1047.000; 1051.000; 1051.000; 1058.000; 1041.000; 1054.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=781; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=270W; Reactive=278var; Appearent=405VA; Line: Current=1.81A; Voltage=220.49V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1047.000; 1051.000; 1057.000; 1059.000; 1049.000; 1054.000; 1058.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=782; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=259W; Reactive=283var; Appearent=410VA; Line: Current=1.88A; Voltage=227.42V; Phase=-43,841rad; Peaks: 1057.000; 1059.000; 1049.000; 1041.000; 1060.000; 1058.000; 1051.000; 1051.000; 1054.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=783; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=267var; Appearent=404VA; Line: Current=1.83A; Voltage=234.89V; Phase=-43,841rad; Peaks: 1058.000; 1041.000; 1057.000; 1054.000; 1047.000; 1049.000; 1051.000; 1060.000; 1059.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=784; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=284var; Appearent=397VA; Line: Current=1.76A; Voltage=220.80V; Phase=-43,841rad; Peaks: 1051.000; 1057.000; 1060.000; 1058.000; 1054.000; 1051.000; 1059.000; 1047.000; 1041.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=785; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=257W; Reactive=269var; Appearent=399VA; Line: Current=1.86A; Voltage=226.14V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1049.000; 1058.000; 1060.000; 1041.000; 1047.000; 1059.000; 1051.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=786; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=276var; Appearent=410VA; Line: Current=1.77A; Voltage=225.28V; Phase=-43,841rad; Peaks: 1057.000; 1041.000; 1059.000; 1058.000; 1051.000; 1060.000; 1049.000; 1047.000; 1051.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=787; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=295W; Reactive=284var; Appearent=406VA; Line: Current=1.73A; Voltage=234.68V; Phase=-43,841rad; Peaks: 1051.000; 1051.000; 1058.000; 1057.000; 1047.000; 1041.000; 1054.000; 1049.000; 1060.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=788; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=297W; Reactive=265var; Appearent=399VA; Line: Current=1.78A; Voltage=231.25V; Phase=-43,841rad; Peaks: 1041.000; 1054.000; 1059.000; 1051.000; 1058.000; 1051.000; 1047.000; 1049.000; 1060.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=789; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=284W; Reactive=281var; Appearent=408VA; Line: Current=1.76A; Voltage=234.57V; Phase=-43,841rad; Peaks: 1051.000; 1047.000; 1051.000; 1041.000; 1054.000; 1049.000; 1058.000; 1057.000; 1059.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=790; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=265var; Appearent=407VA; Line: Current=1.82A; Voltage=225.22V; Phase=-43,841rad; Peaks: 1051.000; 1049.000; 1058.000; 1054.000; 1047.000; 1059.000; 1057.000; 1041.000; 1051.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=791; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=272var; Appearent=405VA; Line: Current=1.87A; Voltage=223.76V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1060.000; 1059.000; 1058.000; 1057.000; 1051.000; 1049.000; 1047.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=792; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=255W; Reactive=279var; Appearent=406VA; Line: Current=1.85A; Voltage=234.04V; Phase=-43,841rad; Peaks: 1060.000; 1041.000; 1057.000; 1054.000; 1059.000; 1049.000; 1058.000; 1051.000; 1047.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=793; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=276W; Reactive=271var; Appearent=401VA; Line: Current=1.74A; Voltage=232.56V; Phase=-43,841rad; Peaks: 1051.000; 1041.000; 1058.000; 1060.000; 1049.000; 1051.000; 1059.000; 1057.000; 1047.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=794; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=269W; Reactive=275var; Appearent=398VA; Line: Current=1.78A; Voltage=231.63V; Phase=-43,841rad; Peaks: 1057.000; 1058.000; 1051.000; 1060.000; 1051.000; 1047.000; 1054.000; 1059.000; 1049.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=795; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=275W; Reactive=268var; Appearent=402VA; Line: Current=1.81A; Voltage=220.27V; Phase=-43,841rad; Peaks: 1059.000; 1047.000; 1058.000; 1051.000; 1060.000; 1051.000; 1041.000; 1049.000; 1057.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=796; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=263W; Reactive=271var; Appearent=408VA; Line: Current=1.88A; Voltage=227.74V; Phase=-43,841rad; Peaks: 1054.000; 1047.000; 1060.000; 1057.000; 1051.000; 1049.000; 1041.000; 1058.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=797; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=278var; Appearent=399VA; Line: Current=1.72A; Voltage=224.50V; Phase=-43,841rad; Peaks: 1058.000; 1057.000; 1059.000; 1047.000; 1051.000; 1054.000; 1041.000; 1060.000; 1049.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=798; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=296W; Reactive=273var; Appearent=395VA; Line: Current=1.86A; Voltage=229.32V; Phase=-43,841rad; Peaks: 1047.000; 1041.000; 1054.000; 1058.000; 1051.000; 1057.000; 1051.000; 1060.000; 1049.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=799; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=287W; Reactive=281var; Appearent=401VA; Line: Current=1.74A; Voltage=223.79V; Phase=-43,841rad; Peaks: 1054.000; 1059.000; 1051.000; 1041.000; 1057.000; 1060.000; 1047.000; 1049.000; 1058.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=800; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=275var; Appearent=399VA; Line: Current=1.90A; Voltage=223.70V; Phase=-43,841rad; Peaks: 1047.000; 1051.000; 1049.000; 1054.000; 1057.000; 1059.000; 1041.000; 1060.000; 1051.000; 1058.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=801; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=288W; Reactive=272var; Appearent=405VA; Line: Current=1.77A; Voltage=233.03V; Phase=-43,841rad; Peaks: 1047.000; 1058.000; 1059.000; 1054.000; 1051.000; 1051.000; 1057.000; 1060.000; 1041.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=802; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=283W; Reactive=265var; Appearent=399VA; Line: Current=1.74A; Voltage=220.61V; Phase=-43,841rad; Peaks: 1041.000; 1051.000; 1057.000; 1058.000; 1047.000; 1051.000; 1049.000; 1054.000; 1060.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=803; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=256W; Reactive=270var; Appearent=397VA; Line: Current=1.74A; Voltage=224.82V; Phase=-43,841rad; Peaks: 1049.000; 1047.000; 1058.000; 1060.000; 1059.000; 1041.000; 1057.000; 1051.000; 1051.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=804; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=277W; Reactive=274var; Appearent=402VA; Line: Current=1.81A; Voltage=231.80V; Phase=-43,841rad; Peaks: 1051.000; 1051.000; 1057.000; 1059.000; 1058.000; 1041.000; 1049.000; 1054.000; 1060.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=805; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=268W; Reactive=269var; Appearent=402VA; Line: Current=1.80A; Voltage=233.74V; Phase=-43,841rad; Peaks: 1059.000; 1054.000; 1049.000; 1041.000; 1057.000; 1051.000; 1047.000; 1060.000; 1058.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=806; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=263W; Reactive=266var; Appearent=410VA; Line: Current=1.76A; Voltage=223.07V; Phase=-43,841rad; Peaks: 1041.000; 1060.000; 1049.000; 1054.000; 1051.000; 1059.000; 1058.000; 1057.000; 1051.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=807; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=284W; Reactive=267var; Appearent=395VA; Line: Current=1.88A; Voltage=232.91V; Phase=-43,841rad; Peaks: 1059.000; 1051.000; 1057.000; 1049.000; 1060.000; 1041.000; 1047.000; 1051.000; 1058.000; 1054.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=808; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=266W; Reactive=274var; Appearent=398VA; Line: Current=1.87A; Voltage=229.93V; Phase=-43,841rad; Peaks: 1051.000; 1054.000; 1058.000; 1049.000; 1041.000; 1057.000; 1051.000; 1059.000; 1047.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=809; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=287W; Reactive=274var; Appearent=404VA; Line: Current=1.75A; Voltage=220.65V; Phase=-43,841rad; Peaks: 1041.000; 1047.000; 1059.000; 1060.000; 1049.000; 1054.000; 1058.000; 1051.000; 1051.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=810; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=270var; Appearent=401VA; Line: Current=1.70A; Voltage=228.43V; Phase=-43,841rad; Peaks: 1041.000; 1051.000; 1059.000; 1047.000; 1049.000; 1051.000; 1054.000; 1057.000; 1058.000; 1060.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=811; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=261W; Reactive=278var; Appearent=396VA; Line: Current=1.89A; Voltage=222.88V; Phase=-43,841rad; Peaks: 1058.000; 1051.000; 1060.000; 1059.000; 1054.000; 1041.000; 1047.000; 1049.000; 1057.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=812; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=295W; Reactive=270var; Appearent=401VA; Line: Current=1.82A; Voltage=222.51V; Phase=-43,841rad; Peaks: 1041.000; 1060.000; 1051.000; 1057.000; 1058.000; 1054.000; 1059.000; 1049.000; 1051.000; 1047.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=813; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=275W; Reactive=273var; Appearent=409VA; Line: Current=1.88A; Voltage=232.62V; Phase=-43,841rad; Peaks: 1049.000; 1058.000; 1047.000; 1041.000; 1051.000; 1057.000; 1060.000; 1054.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=814; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=254W; Reactive=268var; Appearent=400VA; Line: Current=1.86A; Voltage=223.40V; Phase=-43,841rad; Peaks: 1058.000; 1054.000; 1057.000; 1049.000; 1051.000; 1047.000; 1041.000; 1059.000; 1060.000; 1051.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=815; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=267W; Reactive=276var; Appearent=398VA; Line: Current=1.78A; Voltage=229.42V; Phase=-43,841rad; Peaks: 1051.000; 1059.000; 1047.000; 1049.000; 1060.000; 1051.000; 1058.000; 1041.000; 1054.000; 1057.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=816; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=290W; Reactive=282var; Appearent=407VA; Line: Current=1.87A; Voltage=232.91V; Phase=-43,841rad; Peaks: 1059.000; 1057.000; 1051.000; 1051.000; 1054.000; 1060.000; 1058.000; 1049.000; 1047.000; 1041.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=817; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=286W; Reactive=284var; Appearent=402VA; Line: Current=1.79A; Voltage=221.71V; Phase=-43,841rad; Peaks: 1058.000; 1047.000; 1054.000; 1041.000; 1051.000; 1057.000; 1060.000; 1051.000; 1059.000; 1049.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=818; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=274W; Reactive=284var; Appearent=406VA; Line: Current=1.71A; Voltage=224.83V; Phase=-43,841rad; Peaks: 1047.000; 1060.000; 1054.000; 1049.000; 1058.000; 1041.000; 1057.000; 1051.000; 1051.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=819; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=294W; Reactive=279var; Appearent=404VA; Line: Current=1.76A; Voltage=227.15V; Phase=-43,841rad; Peaks: 1060.000; 1049.000; 1058.000; 1051.000; 1054.000; 1047.000; 1051.000; 1041.000; 1057.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=820; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=253W; Reactive=274var; Appearent=404VA; Line: Current=1.82A; Voltage=226.64V; Phase=-43,841rad; Peaks: 1060.000; 1058.000; 1051.000; 1057.000; 1047.000; 1049.000; 1054.000; 1051.000; 1041.000; 1059.000; FFT Re: -257863.00; 102815.00; -64043.00; 48516.00; 59599.00; -4223.00; -43441.00; 23559.00; -24518.00; FFT Img: 481910.00; -14891.00; 69871.00; -7130.00; 43860.00; 34204.00; 55951.00; -6945.00; 26131.00; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
